Date,0968.HK,3868.HK,ACA,AMRC,AZRE,BE,BYDDF,CAP.DE,CE2.DE,CREE,DQ,ENPH,FCEL,FSLR,HASI,ITRI,JKS,LAC,MAXN,NDX1.DE,NIO,NOVA,OLED,ORA,PLUG,PNE3.DE,REGI,RUN,S92.DE,SEDG,SPWR,TPIC,VBK.DE,VECO,WLDN,XJNGF,XPEV,weight
2017-12-21,2.84,,,8.5,13.47,,8.24,6.51,7.37,37.75,10.18,2.55,20.88,69.11,24.18,68.55,23.78,8.62,,8.61,,,176.9,63.87,2.46,2.86,11.95,6.05,36.37,37.45,5.94,20.46,8.13,14.5,23.84,1.6,,0.8108108108108109
2017-12-22,2.85,,,8.45,13.25,,8.26,6.49,7.66,37.33,10.8,2.53,20.76,68.85,23.41,68.05,24.22,8.46,,8.61,,,175.55,63.81,2.42,2.84,11.75,6.02,35.37,37.55,5.92,20.11,8.06,14.65,23.62,1.6,,0.8108108108108109
2017-12-26,,,,8.4,13.49,,8.26,,,37.6,10.58,2.42,20.28,68.04,23.52,67.65,24.04,8.4,,,,,170.6,64.04,2.4,,11.5,5.84,,37.65,5.69,19.96,,14.75,23.85,1.6,,0.6216216216216216
2017-12-27,2.95,,,8.6,13.83,,8.71,6.48,7.63,37.51,11.44,2.45,20.52,68.84,23.74,68.05,24.74,8.37,,8.69,,,176.35,64.53,2.41,2.81,11.85,5.87,35.96,37.95,5.76,20.02,8.46,14.55,23.82,1.61,,0.8108108108108109
2017-12-28,3.0,,,8.5,14.0,,8.83,6.47,7.7,37.26,12.13,2.49,20.76,68.35,24.16,68.45,24.73,8.65,,8.84,,,174.8,64.22,2.43,2.86,12.0,6.07,35.75,37.95,5.68,20.36,8.12,15.05,24.26,1.61,,0.8108108108108109
2017-12-29,3.02,,,8.6,14.2,,8.79,6.46,7.79,37.14,11.89,2.41,20.4,67.52,24.06,68.2,24.05,8.89,,8.87,,,172.65,63.96,2.36,2.87,11.8,5.9,35.99,37.55,5.52,20.46,8.15,14.85,23.94,1.74,,0.8108108108108109
2018-01-02,3.06,,,8.7,14.56,,8.91,6.56,7.3,38.14,12.51,2.6,20.88,70.43,24.01,69.3,25.06,9.14,,9.32,,,173.75,64.71,2.42,2.88,11.9,5.92,37.44,38.05,5.87,20.86,8.23,16.05,23.33,1.74,,0.8108108108108109
2018-01-03,3.13,,,8.8,14.78,,9.22,6.59,7.55,37.89,12.63,2.58,20.76,69.8,23.52,70.15,24.33,8.91,,9.26,,,180.4,64.13,2.42,2.92,11.75,6.05,38.7,39.05,5.78,20.87,8.15,16.1,22.57,1.74,,0.8108108108108109
2018-01-04,3.23,,,9.0,15.61,,9.08,6.55,7.27,38.62,12.5,2.5,21.12,69.14,23.11,69.4,24.19,8.92,,9.22,,,176.5,64.77,2.4,2.99,11.55,6.06,38.18,37.35,5.7,20.59,8.06,16.0,23.17,1.74,,0.8108108108108109
2018-01-05,3.32,,,8.75,15.85,,9.01,6.68,7.37,38.35,12.96,2.47,20.64,69.17,22.77,70.2,24.23,9.72,,9.46,,,179.3,65.05,2.36,2.96,11.3,6.01,37.82,37.9,5.66,20.45,8.15,16.3,23.52,1.74,,0.8108108108108109
2018-01-08,3.47,,,8.0,16.5,,9.03,6.85,7.48,38.57,11.17,2.41,20.88,69.62,22.55,70.45,24.13,10.02,,9.65,,,194.85,65.25,2.33,3.0,11.05,6.05,38.32,38.35,5.72,20.49,8.05,16.3,23.53,1.74,,0.8108108108108109
2018-01-09,3.49,,,7.85,16.7,,9.02,6.83,7.33,36.02,11.99,2.38,20.88,70.02,22.31,70.3,24.0,9.9,,10.23,,,194.85,65.6,2.32,2.99,11.05,6.01,38.48,37.2,5.58,20.33,8.15,16.0,23.56,1.75,,0.8108108108108109
2018-01-10,3.58,,,8.65,16.66,,8.82,6.77,7.06,35.8,12.11,2.26,22.2,69.64,22.28,70.1,24.09,9.52,,10.87,,,192.6,65.39,2.34,3.01,11.0,6.02,38.12,36.6,5.56,20.36,8.11,15.6,23.27,1.75,,0.8108108108108109
2018-01-11,3.57,,,8.75,16.22,,8.87,6.77,7.33,36.46,12.8,2.4,24.12,76.27,23.0,71.2,24.77,8.93,,11.19,,,197.8,65.73,2.4,3.03,11.3,6.3,38.64,37.5,6.2,20.7,8.03,16.05,23.25,1.75,,0.8108108108108109
2018-01-12,3.59,,,9.0,16.0,,9.16,6.74,7.39,36.84,13.65,2.24,23.76,73.41,22.45,71.7,24.59,9.08,,10.51,,,196.6,66.07,2.35,3.1,11.25,6.36,38.4,36.3,5.96,20.98,8.05,16.05,24.35,1.75,,0.8108108108108109
2018-01-15,3.51,,,,,,,6.71,7.3,,,,,,,,,,,11.39,,,,,,3.15,,,37.8,,,,8.06,,,,,0.1891891891891892
2018-01-16,3.49,,,8.9,16.11,,8.87,6.79,7.32,35.6,12.85,2.09,23.4,71.22,22.36,73.5,24.16,8.87,,11.1,,,198.4,65.57,2.28,3.17,11.0,6.06,37.86,35.65,5.65,20.11,8.01,16.1,23.75,1.6,,0.8108108108108109
2018-01-17,3.39,,,8.95,16.42,,9.13,6.76,7.54,36.6,12.72,2.1,22.92,72.0,22.02,74.2,24.25,8.7,,10.61,,,203.45,66.87,2.31,3.16,11.13,6.09,37.24,36.5,5.66,20.05,8.02,16.4,23.86,1.6,,0.8108108108108109
2018-01-18,3.51,,,9.0,16.54,,8.97,6.97,7.73,36.18,12.69,1.94,22.32,71.09,21.94,74.15,24.07,7.4,,11.07,,,205.6,66.13,2.27,3.11,10.9,5.92,37.64,35.7,5.6,19.9,8.08,16.9,23.41,1.6,,0.8108108108108109
2018-01-19,3.52,,,9.25,16.5,,9.04,7.09,7.85,36.29,12.2,1.95,23.04,70.03,21.85,74.8,24.17,7.74,,10.92,,,203.65,66.58,2.27,3.15,11.05,5.94,37.32,35.2,5.66,19.75,8.19,16.95,23.8,1.6,,0.8108108108108109
2018-01-22,3.53,,,9.1,16.5,,9.7,7.03,7.75,36.69,12.65,1.97,23.04,68.96,21.74,74.1,23.37,7.46,,10.92,,,199.0,66.29,2.25,3.13,10.95,6.04,37.94,34.75,5.71,20.01,8.1,17.05,23.37,1.6,,0.8108108108108109
2018-01-23,3.53,,,9.25,16.28,,9.87,7.09,7.81,35.02,12.51,2.06,22.68,68.48,21.86,73.9,21.52,7.43,,10.8,,,189.35,66.37,2.21,3.15,10.9,6.41,36.4,35.65,5.34,20.31,8.03,17.0,23.51,1.6,,0.8108108108108109
2018-01-24,3.53,,,9.3,16.41,,9.75,6.93,7.58,35.98,11.73,2.02,22.44,68.98,21.74,74.4,20.94,7.37,,10.89,,,178.5,66.98,2.21,3.13,10.95,6.39,38.32,35.3,5.09,20.14,8.02,17.0,23.51,1.6,,0.8108108108108109
2018-01-25,3.56,,,9.35,16.4,,9.59,6.88,7.45,34.72,11.84,2.09,21.72,70.44,22.1,74.85,22.42,7.37,,10.85,,,168.25,69.03,2.12,3.11,10.95,6.33,39.04,36.4,5.19,20.26,8.05,16.95,23.86,1.6,,0.8108108108108109
2018-01-26,3.58,,,9.4,16.55,,9.66,6.96,7.57,35.2,11.7,2.14,20.4,70.56,22.15,74.95,22.63,7.42,,10.91,,,170.45,69.54,2.08,3.16,11.0,6.33,41.76,36.75,5.33,20.21,8.03,17.0,23.92,1.6,,0.8108108108108109
2018-01-29,3.75,,,9.2,16.5,,9.4,6.99,7.48,34.75,12.12,2.03,21.12,68.35,21.8,74.45,23.19,7.06,,10.87,,,162.8,69.83,2.0,3.16,10.7,6.66,42.08,37.1,5.33,19.7,7.79,17.0,23.27,1.6,,0.8108108108108109
2018-01-30,3.69,,,8.85,16.5,,9.32,6.97,7.39,34.26,11.43,2.03,20.52,67.09,21.76,73.75,22.8,6.91,,10.7,,,164.2,69.71,1.93,3.08,10.6,6.67,42.26,35.65,5.36,20.01,7.2,16.85,23.08,1.6,,0.8108108108108109
2018-01-31,3.6,,,8.7,16.7,,9.44,6.93,7.28,34.51,10.89,2.2,20.04,67.17,21.74,73.2,22.22,6.8,,10.62,,,159.4,70.08,1.93,3.1,10.7,6.33,43.8,35.9,5.19,20.08,7.36,16.65,22.66,1.6,,0.8108108108108109
2018-02-01,3.6,,,8.75,17.0,,9.24,6.92,7.16,34.51,10.68,2.17,20.52,67.55,21.41,70.85,21.8,6.7,,9.94,,,155.0,69.38,1.92,3.09,10.4,6.07,44.9,35.4,5.11,19.95,7.12,16.55,21.93,1.6,,0.8108108108108109
2018-02-02,3.62,,,8.35,17.0,,9.09,6.83,6.94,33.26,10.29,2.07,19.92,66.44,20.95,70.75,21.47,6.31,,9.64,,,155.85,68.01,1.94,2.99,10.25,5.82,44.5,34.58,4.94,19.5,7.24,16.5,21.45,1.65,,0.8108108108108109
2018-02-05,3.56,,,8.3,16.62,,8.84,6.67,6.74,32.0,9.68,2.3,18.6,63.5,20.18,68.13,20.93,6.24,,9.71,,,146.65,65.29,1.8,2.89,9.8,5.61,43.76,34.8,4.72,18.26,6.85,14.85,20.41,1.55,,0.8108108108108109
2018-02-06,3.3,,,8.35,16.4,,8.99,6.56,6.44,32.32,10.46,2.31,18.48,63.48,20.46,68.4,20.35,6.96,,9.66,,,155.45,65.68,1.84,2.78,9.85,5.55,43.44,34.5,4.62,18.35,6.5,14.73,19.97,1.57,,0.8108108108108109
2018-02-07,3.3,,,8.3,16.5,,8.79,6.86,6.51,32.62,10.03,2.53,19.32,62.94,20.5,68.5,18.16,7.02,,10.19,,,150.05,65.72,1.98,2.87,9.9,5.54,44.74,33.67,4.61,18.56,6.49,14.15,19.7,1.52,,0.8108108108108109
2018-02-08,3.28,,,8.05,16.52,,8.5,6.64,6.37,32.53,9.8,2.28,19.08,60.69,20.5,65.65,17.26,7.04,,9.71,,,139.8,64.86,1.72,2.78,10.3,5.33,43.82,32.25,4.45,18.23,6.04,14.75,19.59,1.52,,0.8108108108108109
2018-02-09,3.09,,,8.05,16.53,,8.39,6.52,6.31,32.76,9.95,2.29,19.8,61.22,20.7,65.9,17.18,6.84,,9.8,,,143.35,65.13,1.7,2.74,11.0,5.37,42.4,32.2,4.49,18.84,5.48,15.1,19.84,1.43,,0.8108108108108109
2018-02-12,3.21,,,8.2,16.5,,8.95,6.61,6.5,33.54,9.9,2.66,21.24,62.52,20.82,66.9,17.59,6.66,,10.02,,,147.95,64.48,1.75,2.76,10.85,6.0,43.82,34.5,4.51,18.48,5.84,15.1,20.65,1.43,,0.8108108108108109
2018-02-13,3.24,,,8.35,16.51,,8.86,6.63,6.19,34.67,10.31,2.85,21.6,64.22,21.12,66.95,17.65,7.05,,10.25,,,146.1,64.25,1.78,2.74,10.85,5.97,45.0,36.0,4.83,18.86,5.4,17.2,21.02,1.43,,0.8108108108108109
2018-02-14,3.28,,,8.5,16.49,,9.28,6.69,6.33,35.99,10.68,2.67,21.6,65.24,20.89,67.6,18.16,7.58,,10.2,,,159.15,64.31,1.78,2.76,11.05,6.42,46.9,36.9,4.9,19.13,5.8,18.7,21.21,1.43,,0.8108108108108109
2018-02-15,3.39,,,8.4,16.03,,9.36,6.76,6.32,36.5,10.66,2.76,21.12,65.82,20.9,68.75,18.87,7.81,,9.58,,,162.0,64.72,1.83,2.79,11.25,6.53,46.24,45.85,4.84,19.26,5.51,18.9,21.24,1.43,,0.8108108108108109
2018-02-16,,,,8.5,16.15,,9.45,6.88,6.26,36.71,10.65,2.82,20.88,65.85,20.88,68.85,18.97,7.5,,9.47,,,154.95,64.97,1.85,2.81,11.65,6.78,46.14,46.0,5.0,19.48,5.49,18.9,21.16,1.43,,0.7837837837837838
2018-02-19,,,,,,,,6.92,6.31,,,,,,,,,,,9.43,,,,,,2.78,,,46.94,,,,5.5,,,,,0.16216216216216217
2018-02-20,3.4,,,8.3,16.5,,9.31,6.96,6.43,37.09,12.3,2.55,20.64,66.58,20.99,68.5,18.58,6.99,,9.88,,,161.1,64.63,1.77,2.83,11.35,6.73,47.7,47.45,4.91,19.32,5.36,18.35,21.19,1.43,,0.8108108108108109
2018-02-21,3.41,,,8.45,16.5,,9.5,7.0,6.2,37.83,12.46,2.63,20.76,66.7,20.77,69.0,18.52,7.0,,9.83,,,155.6,64.12,1.99,2.86,11.6,7.06,48.36,47.8,4.82,20.25,5.24,18.35,21.06,1.43,,0.8108108108108109
2018-02-22,3.38,,,8.45,16.21,,9.45,6.97,6.41,37.34,12.38,2.43,20.52,66.28,18.5,69.3,18.37,6.95,,9.72,,,154.9,62.85,1.88,2.86,11.45,6.69,46.5,48.35,4.66,20.09,5.35,18.55,21.16,1.43,,0.8108108108108109
2018-02-23,3.51,,,8.2,16.19,,9.36,6.9,6.18,37.34,11.92,2.47,20.76,61.79,18.77,69.55,17.83,7.15,,9.78,,,130.4,63.2,1.96,2.87,11.35,6.86,47.26,50.0,4.69,20.18,4.88,18.7,21.2,1.43,,0.8108108108108109
2018-02-26,3.31,,,8.4,16.35,,9.54,6.86,6.28,37.26,11.34,2.68,20.52,65.1,18.7,70.4,18.63,6.65,,9.7,,,131.57,63.46,1.96,2.88,11.25,7.05,48.4,50.9,4.98,20.45,4.82,19.3,21.55,1.25,,0.8108108108108109
2018-02-27,3.36,,,8.3,16.17,,9.25,7.02,6.15,38.31,11.08,2.79,19.56,63.48,18.04,70.8,17.57,6.54,,9.7,,,130.05,62.83,1.9,2.93,11.0,6.75,49.98,50.15,4.76,19.98,4.8,18.95,21.21,1.5,,0.8108108108108109
2018-02-28,3.24,,,8.15,16.35,,9.14,7.03,6.25,37.83,9.83,3.32,19.8,62.85,17.6,70.0,17.87,6.27,,9.48,,,129.8,62.58,1.86,2.96,11.1,6.69,49.44,50.05,4.64,19.82,4.81,18.15,20.97,1.5,,0.8108108108108109
2018-03-01,3.38,,,8.15,16.26,,9.0,6.87,6.01,37.11,9.55,3.31,19.92,62.09,17.7,74.3,18.01,6.43,,9.33,,,125.55,57.65,1.81,2.88,10.8,6.94,50.4,49.8,4.62,19.96,4.84,18.15,21.37,1.5,,0.8108108108108109
2018-03-02,3.23,,,8.3,16.12,,8.91,6.63,5.9,37.21,9.59,3.43,20.16,64.33,18.03,74.5,18.38,6.18,,8.94,,,123.55,56.7,1.89,2.82,10.9,7.06,50.1,50.9,4.71,20.39,4.9,18.25,21.25,1.5,,0.8108108108108109
2018-03-05,3.25,,,8.35,16.47,,9.25,6.75,6.2,38.06,9.35,3.71,20.52,66.05,18.02,73.25,18.26,6.15,,9.1,,,120.45,56.03,1.89,2.89,10.9,7.2,51.7,50.6,4.75,20.29,5.37,18.55,21.34,1.5,,0.8108108108108109
2018-03-06,3.32,,,9.9,16.24,,9.62,6.74,6.08,41.76,9.44,3.85,21.12,67.45,18.46,73.1,18.13,6.19,,9.31,,,122.15,55.3,1.88,2.95,10.9,7.43,52.55,52.5,4.83,20.32,5.0,18.9,21.94,1.5,,0.8108108108108109
2018-03-07,3.32,,,9.95,16.14,,9.48,6.74,6.14,42.89,9.65,3.92,20.52,67.95,18.05,74.0,18.01,6.28,,9.12,,,124.6,54.48,1.83,2.96,10.85,6.76,53.55,51.65,4.81,20.27,4.92,18.95,22.8,1.5,,0.8108108108108109
2018-03-08,3.35,,,10.05,16.12,,9.5,6.78,6.13,42.86,9.02,3.79,21.6,67.69,18.33,73.35,18.44,6.25,,9.09,,,124.85,54.59,1.89,2.98,10.9,6.91,53.75,52.08,4.87,20.38,5.07,18.85,22.69,1.5,,0.8108108108108109
2018-03-09,3.37,,,10.75,16.12,,9.58,6.77,6.2,41.95,8.91,3.87,21.84,67.9,18.46,75.2,18.35,6.35,,8.99,,,132.05,54.91,1.94,3.03,11.2,7.15,55.1,52.45,4.69,23.1,5.01,19.35,26.54,1.5,,0.8108108108108109
2018-03-12,3.35,,,10.7,14.29,,9.67,6.81,6.32,42.13,9.42,4.05,22.2,70.05,19.02,75.95,18.63,6.57,,8.92,,,128.4,55.19,2.08,2.99,10.9,7.2,56.0,54.0,4.77,22.55,5.03,20.25,26.46,1.71,,0.8108108108108109
2018-03-13,3.33,,,11.1,14.99,,9.57,6.72,6.15,42.17,9.0,3.98,21.6,69.15,18.51,76.5,18.79,6.59,,8.88,,,126.25,54.91,1.97,2.99,11.05,7.27,56.0,54.05,4.71,22.89,5.0,19.75,26.01,1.68,,0.8108108108108109
2018-03-14,3.33,,,11.5,14.5,,9.63,6.73,6.1,42.49,9.01,4.25,20.88,69.52,18.68,74.6,18.88,6.67,,8.7,,,125.8,54.92,1.94,3.01,11.3,7.65,54.85,54.7,4.7,22.67,4.86,18.75,26.15,1.68,,0.8108108108108109
2018-03-15,3.33,,,11.6,14.5,,9.55,6.8,6.13,42.29,9.08,4.41,20.52,68.74,18.36,75.4,18.53,6.54,,8.75,,,123.55,54.36,1.96,3.02,11.75,7.46,55.45,54.75,4.6,22.17,5.0,19.3,26.23,1.84,,0.8108108108108109
2018-03-16,3.14,,,11.45,14.55,,9.5,6.81,6.3,42.68,9.49,4.72,21.6,69.87,18.97,75.95,19.35,6.53,,8.75,,,124.0,54.22,2.04,3.03,12.05,7.66,55.15,54.45,4.72,21.8,5.0,19.75,27.53,1.87,,0.8108108108108109
2018-03-19,3.22,,,11.7,13.75,,9.3,6.72,6.16,42.62,8.89,4.74,22.2,71.26,18.56,72.95,20.24,6.16,,8.69,,,109.0,55.28,1.98,2.98,12.25,7.63,56.35,55.1,4.89,22.04,4.88,19.05,27.77,1.89,,0.8108108108108109
2018-03-20,3.21,,,12.1,13.8,,9.39,6.76,6.48,43.21,9.2,4.76,22.2,73.0,18.61,72.85,20.5,6.09,,8.99,,,115.98,56.06,1.96,3.04,12.25,8.05,58.9,56.75,5.27,22.1,4.77,18.6,27.54,1.81,,0.8108108108108109
2018-03-21,3.18,,,11.9,13.96,,9.46,6.66,6.13,42.99,10.04,4.71,21.72,73.87,18.78,73.0,20.21,6.23,,8.68,,,114.95,56.83,1.96,3.0,12.3,8.64,57.35,56.2,5.27,22.41,5.0,19.05,27.47,1.81,,0.8108108108108109
2018-03-22,3.18,,,12.0,13.75,,9.1,6.52,5.88,41.33,10.15,4.73,21.6,72.09,18.8,71.3,18.6,6.16,,8.3,,,110.2,56.47,1.91,2.95,12.2,8.47,54.6,54.7,5.08,22.37,4.74,18.35,27.38,1.81,,0.8108108108108109
2018-03-23,3.09,,,11.95,13.6,,8.78,6.45,5.8,40.38,9.92,4.83,21.36,70.65,18.83,70.18,18.46,6.06,,8.2,,,105.25,55.56,1.89,2.88,12.1,8.43,55.0,54.0,5.07,22.33,4.84,17.6,26.97,1.81,,0.8108108108108109
2018-03-26,3.19,,,11.95,13.91,,8.98,6.3,5.9,41.44,10.22,4.92,21.84,74.02,19.03,71.2,19.48,5.84,,7.96,,,107.35,56.5,1.95,2.91,12.65,8.73,54.95,56.45,5.4,22.4,4.55,17.55,27.51,1.7,,0.8108108108108109
2018-03-27,3.22,,,11.85,13.56,,8.63,6.44,5.4,40.08,9.5,5.08,21.0,71.51,19.29,69.8,18.18,5.19,,7.92,,,105.3,57.15,1.89,2.92,12.65,8.76,53.3,55.2,5.16,22.86,4.42,16.85,27.28,1.7,,0.8108108108108109
2018-03-28,3.2,,,11.85,13.41,,7.98,6.31,5.11,39.57,9.34,4.59,20.64,69.32,19.33,69.7,17.5,5.0,,7.16,,,99.6,57.16,1.91,2.7,12.6,8.69,47.4,51.0,5.02,22.66,4.2,16.8,27.49,1.69,,0.8108108108108109
2018-03-29,3.17,,,13.0,13.25,,8.03,6.41,5.18,40.31,9.79,4.57,20.76,70.98,19.5,71.55,18.25,5.42,,7.07,,,101.0,56.38,1.89,2.62,12.8,8.93,45.98,52.6,5.23,22.45,4.27,17.0,28.35,1.69,,0.8108108108108109
2018-04-02,,,,12.4,14.1,,7.8,,,38.86,9.72,4.51,20.76,69.39,19.27,68.25,18.81,5.12,,,,,97.55,56.07,1.77,,12.8,9.08,,54.1,5.0,22.25,,16.3,28.44,1.69,,0.6216216216216216
2018-04-03,3.22,,,12.5,15.25,,7.74,6.3,5.06,39.5,10.19,4.24,20.4,69.76,19.04,69.95,18.84,4.99,,7.41,,,97.6,57.02,1.78,2.55,13.0,9.16,45.94,55.8,4.94,22.36,4.25,16.45,29.3,1.69,,0.8108108108108109
2018-04-04,3.2,,,12.75,14.9,,7.65,6.31,5.33,39.76,10.91,4.42,20.76,70.19,19.11,70.05,19.37,4.96,,7.95,,,100.7,56.88,1.83,2.5,13.2,9.82,46.18,54.6,5.02,22.75,4.44,16.75,29.41,1.69,,0.8108108108108109
2018-04-05,,,,12.95,14.99,,7.85,6.47,5.35,40.64,10.76,4.36,21.36,71.64,19.25,70.05,20.04,5.19,,9.33,,,101.33,57.7,1.83,2.56,13.7,9.94,47.32,57.2,5.28,22.75,4.28,16.4,29.69,1.65,,0.7837837837837838
2018-04-06,3.22,,,12.55,14.82,,7.8,6.56,5.43,40.42,11.17,4.14,21.6,69.7,19.12,68.15,19.11,5.36,,9.01,,,98.3,55.79,1.8,2.5,13.8,8.52,47.46,54.22,5.3,22.5,4.47,16.15,29.9,1.65,,0.8108108108108109
2018-04-09,3.27,,,12.2,14.79,,8.03,6.6,5.26,41.01,11.48,4.15,22.32,70.85,19.12,68.45,19.74,5.3,,9.44,,,98.9,55.03,1.83,2.53,13.5,8.19,47.98,56.55,5.34,22.59,4.34,16.05,29.67,1.68,,0.8108108108108109
2018-04-10,3.43,,,12.45,15.0,,7.99,6.62,5.22,42.36,12.21,4.0,23.52,70.79,19.44,69.55,19.85,5.64,,9.54,,,100.85,55.28,1.85,2.5,13.5,8.2,49.56,54.8,5.44,23.05,4.25,16.8,29.58,1.68,,0.8108108108108109
2018-04-11,3.45,,,12.2,14.96,,7.96,6.5,5.08,41.52,11.85,3.96,25.08,71.25,19.26,69.55,19.59,5.7,,9.22,,,100.15,55.07,1.86,2.49,13.5,8.28,50.5,55.0,5.21,23.16,4.26,16.8,29.42,1.68,,0.8108108108108109
2018-04-12,3.39,,,12.15,14.81,,8.06,6.51,5.28,41.68,10.59,4.07,24.48,71.23,19.29,70.0,19.39,5.53,,9.07,,,102.75,55.21,1.87,2.4,13.45,8.47,50.95,55.15,5.33,22.98,4.17,17.1,29.61,1.68,,0.8108108108108109
2018-04-13,3.43,,,12.1,14.25,,7.94,6.51,5.31,41.16,10.33,3.94,24.12,70.68,19.13,69.95,19.27,5.35,,9.31,,,99.35,55.15,1.88,2.48,13.5,8.5,49.0,54.15,5.37,22.65,4.16,17.2,29.2,1.68,,0.8108108108108109
2018-04-16,3.41,,,12.1,14.1,,7.95,6.47,5.22,40.4,10.26,3.96,24.36,70.12,19.39,70.25,18.91,5.23,,9.38,,,98.6,57.14,1.88,2.48,13.4,8.63,49.1,53.1,5.28,21.99,4.36,17.15,30.02,1.68,,0.8108108108108109
2018-04-17,3.31,,,12.1,14.0,,7.94,6.52,5.4,40.9,10.46,4.26,24.48,72.68,19.44,71.45,19.02,5.3,,9.38,,,98.2,58.57,1.96,2.48,13.1,8.75,50.25,54.25,5.47,22.08,4.21,17.6,30.53,1.68,,0.8108108108108109
2018-04-18,3.33,,,12.65,14.0,,7.57,6.61,5.25,41.2,10.93,4.25,24.96,77.58,19.64,71.6,19.62,5.56,,9.51,,,99.3,58.85,1.95,2.54,13.35,9.11,50.8,56.0,6.12,22.15,4.25,17.5,30.23,1.68,,0.8108108108108109
2018-04-19,3.46,,,12.65,14.25,,7.64,6.64,5.29,41.18,10.66,4.58,24.48,76.96,19.64,69.6,19.12,5.67,,9.51,,,94.75,58.9,1.95,2.45,12.95,8.91,50.5,55.05,6.4,22.2,4.45,16.9,30.27,1.68,,0.8108108108108109
2018-04-20,3.42,,,12.4,14.25,,7.44,6.67,5.17,40.33,10.9,4.91,23.88,75.51,19.53,69.1,19.26,5.59,,9.77,,,94.05,57.72,1.92,2.49,12.95,9.27,50.45,55.2,6.35,22.21,4.24,17.15,30.31,1.68,,0.8108108108108109
2018-04-23,3.36,,,12.25,14.4,,7.42,6.68,5.22,40.38,10.76,4.96,23.76,74.37,19.25,68.35,18.88,5.38,,9.58,,,93.2,58.5,1.9,2.53,13.0,8.82,51.45,53.15,5.86,22.71,4.25,16.7,30.09,1.59,,0.8108108108108109
2018-04-24,3.45,,,12.2,14.4,,7.55,6.63,5.13,39.36,10.62,4.46,23.4,74.07,19.31,67.05,19.12,5.41,,9.77,,,90.35,58.02,1.86,2.41,13.05,8.88,52.1,52.7,5.85,22.35,4.24,16.7,29.33,1.59,,0.8108108108108109
2018-04-25,3.44,,,11.95,14.34,,7.42,6.65,5.04,39.25,10.41,4.39,22.68,73.58,19.18,66.0,18.49,5.19,,9.57,,,87.55,58.01,1.84,2.4,13.0,8.99,50.35,52.35,5.76,21.9,4.13,16.4,29.65,1.59,,0.8108108108108109
2018-04-26,3.46,,,11.9,14.34,,7.5,6.65,5.11,40.26,10.92,4.38,22.68,75.08,19.33,65.85,18.62,5.18,,9.72,,,90.55,58.5,1.86,2.43,13.25,9.08,50.85,53.0,5.82,22.28,4.02,16.85,29.24,1.59,,0.8108108108108109
2018-04-27,3.61,,,12.0,14.25,,7.45,6.65,5.13,38.24,10.9,4.26,23.04,77.95,19.48,65.7,18.73,5.11,,9.56,,,89.2,59.07,1.82,2.49,13.15,9.25,50.65,53.1,5.87,22.82,4.18,16.0,29.19,1.59,,0.8108108108108109
2018-04-30,3.6,,,11.85,14.23,,7.06,6.68,5.11,37.32,10.67,4.15,22.32,70.91,19.41,65.4,18.38,5.11,,9.52,,,88.05,57.9,1.83,2.46,12.9,9.22,51.15,52.65,5.59,22.65,4.01,15.45,28.6,1.85,,0.8108108108108109
2018-05-01,,,,11.6,14.99,,6.94,,,38.96,10.49,4.06,23.04,67.51,19.62,65.45,17.73,5.1,,,,,89.75,58.08,1.86,,13.15,9.08,,52.55,5.51,22.86,,15.6,29.09,1.85,,0.6216216216216216
2018-05-02,3.65,,,11.3,14.96,,6.84,6.65,4.97,39.37,10.86,4.63,22.92,68.02,19.58,65.1,18.2,5.12,,9.55,,,91.8,58.15,1.87,2.59,13.3,9.06,52.95,53.0,5.47,22.98,4.17,15.65,28.8,1.85,,0.8108108108108109
2018-05-03,3.6,,,11.55,14.9,,6.63,6.62,5.04,40.22,10.64,4.5,22.8,65.98,19.65,64.85,17.86,4.98,,9.19,,,90.9,58.5,1.84,2.51,13.35,8.89,52.75,52.85,5.33,22.96,3.96,15.7,28.86,1.85,,0.8108108108108109
2018-05-04,3.4,,,11.45,14.9,,6.51,6.65,5.09,40.92,10.8,4.3,23.4,66.37,18.87,64.95,17.55,5.27,,8.98,,,102.2,59.38,1.81,2.54,13.2,8.98,52.7,54.6,5.3,26.02,4.2,17.05,27.98,1.85,,0.8108108108108109
2018-05-07,3.38,,,11.25,15.13,,6.55,6.62,5.2,40.96,10.87,4.59,23.52,67.15,19.09,66.35,18.19,5.35,,9.17,,,95.45,59.8,1.87,2.54,13.25,9.33,54.75,56.95,5.51,26.76,4.13,17.1,25.63,1.85,,0.8108108108108109
2018-05-08,3.35,,,11.6,15.25,,6.71,6.62,5.09,41.06,10.86,4.49,22.8,67.26,19.13,67.35,17.9,5.08,,9.2,,,98.5,55.16,1.84,2.51,13.45,9.43,55.35,56.15,5.55,27.54,4.06,16.7,26.26,1.88,,0.8108108108108109
2018-05-09,3.42,,,11.05,15.49,,6.69,6.58,5.03,41.58,10.98,4.68,23.16,69.43,19.08,67.25,18.41,5.06,,9.22,,,96.55,55.33,2.0,2.54,13.5,9.83,55.75,55.65,5.9,27.82,4.26,16.65,27.16,1.88,,0.8108108108108109
2018-05-10,3.35,,,11.1,14.89,,6.73,6.64,5.26,42.15,10.99,5.21,23.28,73.01,19.31,67.8,19.11,5.42,,9.09,,,98.3,56.35,2.02,2.59,13.7,11.5,56.15,64.85,5.9,27.62,4.07,16.1,27.06,1.88,,0.8108108108108109
